CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,WaitTime,ServiceRating,FoodRating,HighSatisfaction
1364,58,Female,88894,Rarely,25.04939335,Italian,Breakfast,2,Business,Takeaway,1,1,48.05095906,3,3,0
1365,31,Female,37407,Weekly,157.7949801,Italian,Breakfast,6,Casual,Takeaway,0,0,53.09621353,1,4,0
1366,47,Male,124637,Monthly,81.64624849,Italian,Breakfast,2,Business,Takeaway,0,1,41.50380255,5,3,0
1367,40,Female,51442,Monthly,20.10500187,Indian,Dinner,9,Business,Takeaway,0,0,4.046710757,2,4,0
1368,57,Male,25781,Daily,40.03402308,Mexican,Lunch,5,Celebration,Takeaway,0,1,22.50614783,4,2,0
1369,45,Female,37727,Weekly,90.39117594,Italian,Breakfast,1,Casual,Takeaway,0,0,24.39445248,1,5,0
1370,66,Female,113729,Weekly,20.51107162,Chinese,Dinner,8,Business,Takeaway,1,1,37.15789927,4,3,0
1371,54,Male,98671,Rarely,66.91887317,Indian,Lunch,4,Casual,Takeaway,0,0,50.2471857,1,2,0
1372,57,Male,70701,Rarely,132.7403193,Chinese,Lunch,3,Business,Dine-in,0,1,41.79393681,3,2,0
1373,21,Female,133011,Weekly,141.3243164,Mexican,Lunch,5,Business,Dine-in,0,0,4.935800613,1,1,0
1374,34,Male,44396,Monthly,23.5631713,Chinese,Breakfast,9,Celebration,Dine-in,0,1,55.78038582,5,5,0
1375,60,Female,106932,Weekly,86.33289938,Chinese,Dinner,3,Casual,Takeaway,0,1,31.48687306,5,1,0
1376,27,Male,84302,Monthly,40.95330861,Italian,Dinner,2,Casual,Dine-in,0,0,7.210911587,1,2,0
1377,52,Male,146559,Monthly,120.3530616,Italian,Lunch,5,,Takeaway,0,1,22.78460448,3,3,0
1378,25,Male,142823,Monthly,113.9150302,Chinese,Lunch,8,Casual,Dine-in,1,0,53.0456043,3,2,0
1379,36,Female,79019,Weekly,161.3102701,Mexican,Lunch,6,Business,Takeaway,1,1,34.14369589,1,5,0
1380,42,Female,105448,Daily,45.02297151,Mexican,Lunch,1,Casual,Dine-in,0,0,53.95130658,5,2,0
1381,37,Female,46304,Monthly,136.6023267,Chinese,Dinner,9,Business,Dine-in,1,1,35.76552842,4,4,0
1382,64,Female,49825,Daily,118.9228816,Indian,Breakfast,4,Business,Dine-in,0,1,38.73095635,3,5,0
1383,60,Male,84644,Monthly,139.2776555,Italian,Breakfast,1,Celebration,Takeaway,0,0,21.38462697,2,2,0
1384,43,Female,136185,Weekly,131.6402089,American,Dinner,6,Casual,Dine-in,1,0,14.40638236,5,3,0
1385,42,Male,101944,Rarely,37.38288114,Mexican,Lunch,7,Casual,Takeaway,0,0,47.80275747,3,3,0
1386,62,Male,26014,Weekly,59.86319398,Chinese,Lunch,3,Casual,Takeaway,1,0,32.36902118,3,4,0
1387,56,Female,26033,Monthly,92.08935181,Mexican,Breakfast,9,Celebration,Dine-in,0,0,38.42932672,3,1,0
1388,38,Male,21536,Rarely,186.6311748,American,Breakfast,9,Casual,Takeaway,0,0,6.340382658,4,4,0
1389,41,Female,53342,Weekly,94.7261367,American,Dinner,2,Celebration,Takeaway,0,0,34.80458917,5,5,0
1390,31,Male,103434,Daily,20.85798385,American,Dinner,6,Casual,Dine-in,1,1,23.12182713,1,1,0
1391,67,Female,94300,Weekly,76.16677965,Mexican,Lunch,8,Celebration,Takeaway,1,1,15.78157316,5,5,1
1392,49,Female,55787,Weekly,35.03726376,Indian,Breakfast,5,Celebration,Takeaway,0,1,36.60330406,5,5,0
1393,61,Male,59208,Weekly,112.1108034,Mexican,Dinner,4,Celebration,Dine-in,0,0,15.57727763,5,5,1
1394,42,Female,99528,Rarely,21.85166708,Indian,Dinner,6,Celebration,Dine-in,1,1,31.87568595,2,2,0
1395,28,Female,54070,Rarely,176.5760636,American,Lunch,3,Business,Takeaway,0,0,15.8044423,1,2,0
1396,37,Male,108559,Monthly,75.62872209,Indian,Dinner,3,Casual,Takeaway,0,1,28.81308859,3,5,0
1397,20,Male,125213,Weekly,71.10701806,American,Breakfast,3,Celebration,Dine-in,0,0,50.91097243,1,2,0
1398,61,Male,91475,Weekly,134.8227066,Chinese,Dinner,7,Business,Takeaway,0,1,46.6024744,4,3,0
1399,33,Male,63797,Weekly,77.31028371,Indian,Dinner,5,Casual,Takeaway,1,0,12.63375175,1,1,0
1400,36,Male,111713,Rarely,45.64070412,Italian,Lunch,4,Celebration,Takeaway,0,0,55.80069314,3,5,0
1401,51,Male,67850,Weekly,78.42907422,Italian,Dinner,5,Business,Takeaway,0,1,58.55112916,1,1,0
1402,63,Male,107425,Rarely,196.0137589,Italian,Breakfast,9,Business,Dine-in,0,1,25.06124383,4,2,0
1403,19,Male,35923,Daily,107.6515938,Italian,Breakfast,3,Casual,Dine-in,0,0,41.18056022,3,5,0
1404,38,Male,119288,Rarely,199.9242154,Mexican,Dinner,1,Casual,Takeaway,0,1,59.5100853,5,4,0
1405,35,Female,120153,Weekly,59.14551107,Chinese,Lunch,8,Business,Dine-in,0,0,6.043424578,4,4,0
1406,38,Female,67489,Daily,81.76408434,Indian,Lunch,4,Business,Dine-in,0,0,20.05638153,1,3,0
1407,55,Female,115270,Weekly,100.8540838,Mexican,Lunch,2,Business,Dine-in,0,1,36.19978464,4,3,0
1408,35,Female,134171,Monthly,35.0028961,Chinese,Dinner,5,Casual,Dine-in,0,1,5.441516164,2,1,0
1409,29,Male,68955,Monthly,175.6719508,Chinese,Breakfast,1,Business,Takeaway,1,1,55.39691034,1,5,0
1410,39,Female,110292,Weekly,65.42080208,American,Lunch,8,Celebration,Dine-in,0,1,10.56557091,2,1,0
1411,20,Female,141978,Weekly,85.78040669,Italian,Breakfast,3,,Dine-in,0,0,55.69684634,5,3,0
1412,58,Male,61799,Weekly,164.3747388,Indian,Breakfast,2,Casual,Takeaway,0,0,19.42665602,4,1,0
1413,18,Female,116054,Daily,28.86517302,American,Breakfast,7,Casual,Dine-in,1,0,26.51163547,5,1,0
1414,42,Female,121317,Rarely,133.3581453,American,Breakfast,7,Celebration,Dine-in,0,1,28.39370573,5,4,1
1415,25,Male,83536,Monthly,54.60269705,Mexican,Breakfast,8,Business,Dine-in,0,1,46.52267898,2,3,0
1416,34,Male,28019,Monthly,178.0954283,Mexican,Lunch,2,Casual,Takeaway,0,1,21.1622131,3,3,0
1417,52,Female,35169,Daily,111.7834733,Chinese,Lunch,5,Casual,Dine-in,1,0,40.44596007,2,5,0
1418,51,Male,30516,Monthly,192.240066,Indian,Dinner,7,Celebration,Dine-in,1,1,19.52026169,1,5,0
1419,42,Female,45464,Weekly,28.19637012,Indian,Dinner,3,Celebration,Dine-in,0,0,19.56356576,3,2,0
1420,45,Male,33765,Weekly,36.77850025,Indian,Breakfast,8,Celebration,Dine-in,0,1,20.45487912,5,1,0
1421,38,Male,69705,Rarely,44.27360537,Italian,Breakfast,9,Celebration,Dine-in,0,0,33.43158368,5,5,0
1422,45,Female,65621,Rarely,152.5018703,Italian,Breakfast,5,Casual,Takeaway,0,1,52.24451003,3,2,0
1423,61,Male,139407,Rarely,76.13884252,Mexican,Lunch,5,Casual,Dine-in,1,0,47.68321203,1,2,0
1424,36,Male,46134,Weekly,117.2678059,American,Lunch,8,Business,Dine-in,1,0,41.96876383,1,5,0
1425,61,Female,26777,Daily,100.0287641,Mexican,Breakfast,4,Casual,Dine-in,0,1,10.9674606,5,5,1
1426,26,Male,109303,Daily,141.1864307,American,Lunch,3,Business,Takeaway,0,0,12.29116345,3,3,0
1427,60,Male,147834,Daily,169.6932944,Italian,Dinner,7,Casual,Takeaway,0,0,4.906903312,2,1,0
1428,69,Male,63966,Weekly,193.4079693,American,Lunch,1,Casual,Takeaway,0,0,9.304219706,3,3,0
1429,50,Male,22675,Monthly,17.76115338,Italian,Dinner,1,Celebration,Dine-in,0,1,50.66878579,5,2,0
1430,24,Male,107166,Monthly,26.49229881,American,Dinner,3,Casual,Takeaway,1,1,24.90507361,4,1,0
1431,32,Female,74310,Daily,142.7857473,Mexican,Lunch,7,Casual,Takeaway,0,0,43.82732458,1,3,0
1432,26,Female,36721,Weekly,38.0121887,Indian,Dinner,8,Celebration,Takeaway,0,0,29.83406654,5,3,0
1433,36,Male,91772,Daily,56.43209593,Italian,Breakfast,7,Casual,Dine-in,1,0,32.13632242,4,4,0
1434,47,Male,98691,Weekly,84.26181629,American,Breakfast,7,Casual,Dine-in,1,0,26.21010065,4,5,0
1435,31,Male,110265,Rarely,82.1737289,Italian,Lunch,8,Celebration,Dine-in,1,0,18.57695448,2,1,0
1436,40,Male,82755,Monthly,176.5884627,Italian,Lunch,7,Casual,Dine-in,0,1,6.657771391,2,2,0
1437,43,Male,48319,Weekly,47.55312223,American,Breakfast,3,Celebration,Takeaway,0,0,7.416326486,3,4,0
1438,25,Male,32906,Weekly,176.9187307,American,Lunch,6,Celebration,Takeaway,0,0,6.398380411,2,4,0
1439,58,Female,148438,Rarely,92.59637102,Indian,Breakfast,4,Celebration,Dine-in,0,0,18.72052437,4,1,0
1440,31,Male,113230,Monthly,161.2368094,Mexican,Breakfast,4,,Takeaway,0,1,50.91130012,5,4,0
1441,25,Male,81110,Monthly,26.23491129,Mexican,Breakfast,3,Casual,Takeaway,0,0,12.7292198,2,1,0
1442,21,Female,147705,Weekly,20.65471154,American,Dinner,5,Casual,Takeaway,1,0,11.3109741,2,4,0
1443,37,Female,142450,Rarely,40.40292519,Mexican,Dinner,7,Casual,Dine-in,0,0,27.72980324,2,5,0
1444,60,Male,34207,Monthly,64.05444974,Italian,Breakfast,7,Business,Dine-in,0,1,36.53571813,1,3,0
1445,64,Female,71395,Weekly,122.0998486,American,Breakfast,3,Casual,Takeaway,0,0,59.70885938,5,4,0
1446,21,Male,111884,Rarely,152.5819231,Italian,Dinner,9,Business,Dine-in,0,1,22.77660595,3,4,0
1447,19,Male,81762,Rarely,173.1934314,Italian,Lunch,8,Business,Takeaway,0,1,9.2638215,3,2,0
1448,34,Male,100198,Rarely,46.42526733,Indian,Breakfast,4,Casual,Dine-in,0,0,51.93386285,4,3,0
1449,60,Male,74202,Daily,54.84893264,Mexican,Dinner,9,Celebration,Dine-in,0,0,48.02848035,3,4,0
1450,37,Male,47879,Weekly,181.3029055,Chinese,Lunch,8,Casual,Takeaway,1,1,15.99651275,5,2,0
1451,19,Female,101462,Monthly,11.70458241,American,Lunch,4,Celebration,Dine-in,1,0,1.922472371,5,2,0
1452,40,Female,54900,Weekly,41.39657991,Indian,Lunch,6,Celebration,Takeaway,0,1,10.9156971,3,5,0
1453,46,Male,128675,Monthly,61.78637701,Italian,Dinner,9,Business,Takeaway,1,0,9.927728914,1,1,0
1454,44,Male,32810,Rarely,12.76122913,Indian,Lunch,1,Celebration,Takeaway,0,0,18.09203141,4,5,0
1455,62,Male,56425,Daily,70.96739934,Chinese,Lunch,9,Celebration,Dine-in,0,0,52.64420844,4,3,0
1456,55,Male,44155,Daily,89.69675887,Italian,Dinner,4,Business,Dine-in,1,1,18.51509267,3,2,1
1457,34,Female,138842,Weekly,162.9549288,Indian,Dinner,8,Celebration,Dine-in,1,0,4.228618029,1,5,1
1458,41,Male,62402,Weekly,145.1363422,Mexican,Dinner,9,Celebration,Takeaway,0,0,41.33325708,5,1,0
1459,29,Female,106781,Rarely,181.9646725,Mexican,Breakfast,2,Business,Takeaway,0,1,27.78575691,2,2,0
1460,36,Male,27802,Monthly,109.2259462,Mexican,Breakfast,3,Business,Takeaway,0,0,15.45814145,2,2,0
1461,41,Female,88918,Weekly,183.755244,Mexican,Dinner,9,Business,Takeaway,0,1,40.30123744,4,5,0
1462,21,Female,84564,Rarely,176.5077677,Italian,Dinner,4,Celebration,Dine-in,0,0,45.74091052,1,2,0
1463,36,Female,105520,Weekly,64.60245731,Indian,Breakfast,3,Casual,Dine-in,0,0,43.69588399,2,5,0
1464,54,Female,101247,Daily,79.79968019,Mexican,Lunch,1,Casual,Takeaway,0,0,7.745319194,1,2,0
1465,49,Female,20012,Weekly,158.6386964,Italian,Dinner,5,,Dine-in,0,1,17.1932185,2,3,0
1466,59,Male,31919,Monthly,16.47640224,American,Breakfast,6,Casual,Dine-in,1,0,54.58245061,4,4,0
1467,19,Male,128360,Monthly,173.2425804,Indian,Dinner,5,Business,Takeaway,0,0,10.94290711,5,2,0
1468,37,Male,56810,Weekly,173.9515183,Chinese,Breakfast,2,Celebration,Takeaway,0,0,21.52934733,5,5,1
1469,34,Male,63881,Rarely,107.683212,Indian,Dinner,2,Casual,Takeaway,0,0,46.2938829,3,1,0
1470,46,Female,127785,Monthly,197.216862,Indian,Breakfast,6,Casual,Takeaway,0,0,12.82570384,3,1,0
1471,54,Female,134259,Daily,121.9761582,Mexican,Breakfast,8,Celebration,Takeaway,1,1,9.568050123,5,3,1
1472,65,Male,138824,Rarely,110.7599,Italian,Dinner,8,Celebration,Dine-in,0,1,59.17656992,4,3,0
1473,36,Female,42276,Weekly,87.9333523,Mexican,Lunch,4,Business,Takeaway,1,0,1.662730765,3,4,0
1474,65,Male,110155,Weekly,41.3200849,Chinese,Breakfast,3,Business,Dine-in,0,0,58.64203736,5,3,0
1475,54,Male,121292,Rarely,108.3547443,Italian,Lunch,4,Casual,Takeaway,0,1,29.69109418,2,1,0
1476,68,Male,126601,Weekly,72.20481494,American,Breakfast,4,Celebration,Dine-in,0,0,25.75292169,2,4,1
1477,36,Female,52458,Weekly,167.7332747,Chinese,Breakfast,5,Casual,Takeaway,1,0,26.67884791,4,2,0
1478,56,Male,123048,Rarely,119.0304633,Mexican,Dinner,5,Celebration,Takeaway,0,0,25.63840847,1,1,0
1479,36,Female,74992,Monthly,120.0227371,Italian,Lunch,1,Business,Dine-in,0,0,21.88997188,3,3,0
1480,36,Male,46377,Rarely,78.67617572,Italian,Breakfast,9,Casual,Takeaway,0,0,47.87174593,3,5,0
1481,43,Female,133014,Weekly,103.5358072,Chinese,Dinner,9,Celebration,Takeaway,1,1,49.83720855,4,4,0
1482,56,Male,114665,Monthly,135.0003799,Indian,Dinner,5,Celebration,Dine-in,0,1,57.85191092,2,4,0
1483,40,Male,137658,Daily,10.30612671,Indian,Breakfast,1,Celebration,Takeaway,0,0,21.11169114,2,3,0
1484,31,Female,123053,Monthly,92.7304567,Chinese,Breakfast,2,Celebration,Takeaway,0,0,2.457269713,2,5,0
1485,45,Male,97250,Weekly,103.3473899,American,Breakfast,7,Casual,Dine-in,1,1,10.88251063,1,5,1
1486,19,Female,148335,Rarely,97.79145196,Chinese,Lunch,4,Business,Takeaway,0,0,2.886074057,1,3,0
1487,24,Male,141512,Rarely,15.03865494,Indian,Dinner,4,Celebration,Takeaway,0,0,16.70813088,1,4,0
1488,27,Male,142392,Weekly,129.8617734,Italian,Breakfast,3,Business,Dine-in,1,0,27.30652918,3,4,1
1489,25,Male,149296,Monthly,127.4639977,American,Dinner,5,Business,Dine-in,0,1,23.14634855,4,4,0
1490,43,Female,24551,Monthly,147.3446797,Mexican,Lunch,3,,Dine-in,0,1,6.268095393,2,2,0
1491,46,Female,78259,Weekly,86.40379934,Chinese,Breakfast,4,Casual,Dine-in,0,1,27.63048876,5,1,1
1492,65,Female,75623,Weekly,132.1670435,Indian,Breakfast,8,Celebration,Takeaway,1,0,7.651989073,4,5,1
1493,23,Male,115806,Rarely,97.05566399,Italian,Breakfast,9,Celebration,Dine-in,1,1,31.43215553,4,4,1
1494,19,Male,111655,Daily,112.7391663,Chinese,Lunch,9,Casual,Takeaway,1,1,3.671714499,1,4,0
1495,47,Male,76724,Monthly,43.65947012,Indian,Breakfast,6,Business,Dine-in,1,1,25.24392153,4,5,0
1496,63,Female,57295,Monthly,156.2108339,Mexican,Lunch,5,Celebration,Dine-in,0,0,31.09656623,5,1,0
1497,36,Female,135359,Monthly,40.18669775,Mexican,Dinner,5,Casual,Dine-in,0,0,49.68000906,4,5,0
1498,21,Female,78400,Monthly,114.2061596,Chinese,Breakfast,6,Casual,Dine-in,0,0,14.46496191,2,3,0
1499,61,Female,60147,Weekly,66.17067482,American,Dinner,2,Celebration,Dine-in,1,1,9.87237535,2,4,1
1500,66,Female,35593,Monthly,48.51651174,Mexican,Lunch,9,Casual,Takeaway,0,0,50.33296153,1,3,0
1501,26,Male,109229,Monthly,177.459676,Indian,Breakfast,9,Celebration,Takeaway,0,1,31.11282776,5,3,0
1502,37,Female,97187,Rarely,77.00763039,Italian,Lunch,6,Casual,Takeaway,0,0,28.2407924,3,4,0
1503,61,Female,103362,Monthly,13.01957076,Italian,Dinner,4,Casual,Dine-in,1,1,46.20657546,5,3,0
1504,24,Female,91710,Weekly,190.8067818,American,Dinner,4,Business,Takeaway,0,0,26.84338214,2,5,0
1505,47,Male,122351,Monthly,94.12767046,Indian,Lunch,7,Casual,Takeaway,0,1,10.17487282,3,3,0
1506,65,Female,54196,Monthly,188.8233928,Italian,Breakfast,4,Celebration,Dine-in,0,0,52.94917079,5,4,0
1507,30,Male,107646,Weekly,23.76521127,Chinese,Dinner,3,Casual,Takeaway,0,0,17.35350423,1,5,0
1508,46,Male,122931,Daily,112.264043,American,Lunch,9,Celebration,Takeaway,0,0,7.106446145,2,2,0
1509,26,Female,149692,Weekly,110.4485891,Mexican,Dinner,5,Casual,Dine-in,0,0,46.09532348,5,2,0
1510,69,Female,49875,Daily,148.0961553,Mexican,Lunch,9,Celebration,Dine-in,1,1,44.35447263,3,3,0
1511,46,Female,141448,Monthly,69.32142001,American,Lunch,8,Celebration,Dine-in,0,0,11.0336501,2,2,0
1512,24,Male,37896,Weekly,92.71342749,Mexican,Dinner,2,Casual,Dine-in,0,0,15.75784483,3,4,0
1513,54,Female,85775,Weekly,110.7737574,Mexican,Dinner,6,Casual,Dine-in,0,0,25.26410443,2,5,0
1514,39,Female,105672,Weekly,107.9991236,American,Breakfast,9,Casual,Dine-in,0,0,28.04575955,5,5,1
1515,40,Male,149875,Weekly,116.2793027,Indian,Lunch,8,Celebration,Dine-in,1,1,36.27226354,3,4,0
1516,65,Male,143137,Monthly,178.0829644,Chinese,Breakfast,8,Celebration,Takeaway,0,1,56.5722074,5,5,0
1517,54,Female,22033,Rarely,54.58192362,Italian,Dinner,7,Business,Dine-in,0,0,0.503039485,4,4,0
1518,61,Male,21255,Weekly,185.2890104,Indian,Breakfast,7,Celebration,Dine-in,1,1,56.9050427,3,2,0
1519,18,Female,103045,Rarely,103.1932715,Mexican,Dinner,1,Celebration,Dine-in,0,0,58.97973754,3,1,0
1520,69,Male,24091,Rarely,141.9804141,Mexican,Lunch,5,Business,Takeaway,0,1,7.04739287,1,3,0
1521,44,Male,81973,Monthly,42.97694844,American,Dinner,4,Business,Takeaway,1,0,21.46773506,5,4,0
1522,57,Male,115715,Monthly,61.00825865,Chinese,Dinner,1,Business,Dine-in,0,1,4.718618033,2,1,0
1523,33,Male,142639,Weekly,12.72027528,Chinese,Dinner,8,Casual,Takeaway,0,0,10.67723306,3,2,0
1524,39,Female,108463,Monthly,144.568066,Mexican,Lunch,9,Business,Dine-in,0,0,21.10413013,3,4,0
1525,68,Female,119506,Weekly,144.1902111,Italian,Lunch,7,Casual,Dine-in,0,1,59.42668246,2,4,0
1526,28,Female,125658,Rarely,62.54918376,American,Dinner,4,Business,Takeaway,0,0,57.62304583,3,5,0
1527,35,Female,111925,Weekly,101.1092987,Italian,Breakfast,3,Business,Takeaway,1,1,55.48481862,5,3,0
1528,32,Female,135133,Monthly,43.02728633,Chinese,Breakfast,2,Casual,Dine-in,1,1,38.86856152,5,2,0
1529,60,Female,36751,Rarely,59.54303682,Mexican,Lunch,5,Celebration,Takeaway,0,0,57.51177466,3,1,0
1530,65,Male,141511,Weekly,28.52891816,Indian,Lunch,2,Business,Dine-in,0,0,0.981871193,2,1,0
1531,24,Female,107139,Weekly,89.83556256,Italian,Dinner,8,Celebration,Takeaway,0,1,49.97542823,1,2,0
1532,51,Male,89971,Daily,55.49014159,Italian,Dinner,5,Casual,Takeaway,0,0,43.34518478,3,4,0
1533,25,Male,34376,Daily,184.2614209,Indian,Breakfast,1,Celebration,Takeaway,0,0,57.54125311,4,1,0
1534,66,Female,31297,Monthly,94.27069732,Chinese,Dinner,3,Celebration,Takeaway,0,1,54.04730786,2,5,0
1535,23,Female,95587,Weekly,94.85065795,Mexican,Breakfast,9,Business,Takeaway,1,1,15.60955123,5,5,1
1536,61,Male,130832,Weekly,91.85956834,Mexican,Lunch,8,Casual,Dine-in,0,0,41.6653272,4,2,0
1537,64,Male,25500,Weekly,198.4892791,American,Breakfast,8,Business,Takeaway,1,0,52.72098724,5,1,0
1538,56,Male,149720,Weekly,51.88860907,Chinese,Dinner,9,Business,Takeaway,0,1,1.77304001,2,4,0
1539,55,Male,22297,Weekly,114.7030309,American,Breakfast,7,Casual,Takeaway,0,0,44.80468213,2,1,0
1540,23,Male,78962,Daily,168.338189,Chinese,Lunch,1,Celebration,Takeaway,1,1,3.381267678,2,1,0
1541,21,Female,68501,Weekly,46.85649539,Mexican,Breakfast,3,Celebration,Dine-in,1,0,27.60605381,4,5,1
1542,44,Male,28582,Weekly,63.81324302,American,Dinner,7,Casual,Dine-in,1,1,26.03460464,2,4,0
1543,18,Male,133720,Monthly,47.87465259,Mexican,Lunch,1,Casual,Takeaway,0,1,12.30809521,1,3,0
1544,19,Female,113705,Weekly,53.32252474,Indian,Breakfast,6,Business,Dine-in,1,0,21.15747449,5,3,0
1545,43,Female,38899,Weekly,111.4382419,American,Breakfast,3,Business,Dine-in,1,1,41.81774182,4,1,0
1546,25,Female,112619,Weekly,148.5677461,American,Breakfast,6,Casual,Dine-in,0,0,28.36910542,4,4,0
1547,61,Female,68472,Weekly,118.4204215,Indian,Dinner,5,Celebration,Takeaway,0,0,9.928824867,5,3,0
1548,63,Male,136199,Weekly,174.7700123,Italian,Dinner,6,Casual,Takeaway,0,0,26.33733763,3,5,0
1549,38,Male,98194,Weekly,60.08616118,Mexican,Breakfast,4,Casual,Dine-in,0,1,11.73263272,1,4,1
1550,56,Female,144894,Weekly,32.10684784,Chinese,Breakfast,9,Business,Takeaway,0,1,9.960165845,5,5,0
1551,21,Female,136315,Rarely,61.3629999,Mexican,Breakfast,6,Celebration,Takeaway,0,1,26.14710077,5,5,0
1552,23,Male,21547,Weekly,110.0395621,American,Dinner,5,Business,Dine-in,0,1,41.89326327,5,2,0
1553,43,Male,139813,Weekly,132.1760295,Italian,Dinner,3,Celebration,Dine-in,1,1,3.690073451,2,2,1
1554,54,Male,103833,Monthly,186.1916102,Chinese,Dinner,4,Business,Takeaway,1,0,32.04058839,3,5,0
1555,19,Female,27363,Weekly,93.46414651,Chinese,Lunch,7,Business,Takeaway,0,0,44.3180422,1,4,0
1556,21,Female,118917,Rarely,39.32710083,Indian,Breakfast,6,Business,Dine-in,0,1,30.86493641,3,5,0
1557,39,Male,131429,Weekly,72.40270391,Chinese,Breakfast,7,Celebration,Takeaway,0,1,44.38385235,3,2,0
1558,45,Female,45842,Monthly,14.00564859,Italian,Breakfast,7,Celebration,Takeaway,1,1,7.843587859,1,3,0
1559,59,Male,72005,Rarely,92.78309015,Italian,Breakfast,2,Celebration,Takeaway,0,1,0.162771558,3,2,0
1560,53,Male,48397,Weekly,121.9416532,Indian,Dinner,8,Celebration,Takeaway,0,0,5.115625194,4,2,0
1561,18,Female,64494,Weekly,142.6644485,Chinese,Lunch,9,Casual,Takeaway,0,1,53.19690597,4,3,0
1562,59,Female,109679,Weekly,56.67619403,American,Dinner,8,Celebration,Takeaway,1,1,14.6328019,2,3,0
1563,69,Male,29690,Monthly,31.60057468,Chinese,Breakfast,1,Casual,Dine-in,1,0,54.42690985,4,4,0
1564,45,Female,75974,Daily,160.8956148,Italian,Dinner,2,Celebration,Dine-in,0,1,47.94503979,5,1,1
1565,31,Male,61048,Weekly,154.2209711,Indian,Breakfast,3,Celebration,Takeaway,0,0,50.02531892,5,5,0
1566,66,Female,104867,Weekly,96.42774728,Mexican,Dinner,3,Casual,Takeaway,1,0,44.85457305,4,4,0
1567,33,Male,143546,Rarely,147.8785824,Italian,Dinner,5,Celebration,Takeaway,0,1,11.93940184,5,1,0
1568,63,Male,35533,Rarely,161.7822432,Chinese,Lunch,2,Casual,Dine-in,0,1,49.37185458,4,2,0
1569,24,Female,21776,Weekly,121.351487,Chinese,Breakfast,8,Celebration,Dine-in,0,0,38.47170978,2,1,0
1570,19,Female,58718,Weekly,134.9391506,Indian,Lunch,9,Celebration,Takeaway,1,0,1.98134435,5,4,0
1571,27,Male,76018,Monthly,110.7841204,Indian,Lunch,2,Celebration,Dine-in,0,1,31.20396288,2,2,0
1572,38,Female,140359,Weekly,84.15672885,Chinese,Breakfast,5,Casual,Takeaway,0,0,40.71386772,3,4,0
1573,59,Male,57770,Daily,12.19110064,Indian,Dinner,2,Casual,Takeaway,1,1,49.20686521,1,3,0
1574,56,Male,147065,Rarely,100.3827598,American,Lunch,5,Casual,Takeaway,0,0,13.52467482,5,2,0
1575,41,Female,55059,Monthly,114.7308226,Indian,Lunch,6,Casual,Dine-in,0,0,31.84212244,3,5,0
1576,39,Male,28573,Monthly,59.2174032,Mexican,Breakfast,8,Business,Dine-in,1,0,13.36554985,4,3,0
1577,56,Male,64383,Monthly,64.55648847,Chinese,Breakfast,6,Celebration,Takeaway,1,0,59.12039033,1,1,0
1578,57,Male,34584,Daily,127.3332481,Italian,Breakfast,5,Casual,Takeaway,1,0,25.12585248,1,1,0
1579,43,Female,122235,Monthly,39.17708592,Indian,Dinner,1,Casual,Dine-in,0,1,52.8496956,1,1,0
1580,66,Female,85042,Monthly,75.85269159,Italian,Lunch,7,Celebration,Dine-in,0,1,7.941805211,2,5,0
1581,28,Male,111852,Daily,28.63775383,Mexican,Breakfast,3,Celebration,Takeaway,0,0,50.3484756,5,3,0
1582,32,Female,143434,Daily,182.8868551,Chinese,Breakfast,8,Celebration,Takeaway,0,0,34.95196555,4,4,0
1583,21,Female,143366,Weekly,170.9255873,Chinese,Dinner,3,Casual,Takeaway,0,1,33.85717672,3,2,0
1584,32,Female,102527,Weekly,119.0065484,Mexican,Lunch,3,Celebration,Takeaway,0,0,46.83278358,3,3,0
1585,42,Female,95678,Weekly,85.51928459,American,Breakfast,9,Casual,Dine-in,1,0,55.40597201,3,4,0
1586,56,Female,87771,Rarely,30.50064906,Chinese,Lunch,2,Celebration,Takeaway,0,0,20.62858893,1,2,0
1587,26,Male,128626,Daily,123.2146944,Mexican,Lunch,9,Celebration,Takeaway,1,0,30.45821744,2,3,0
1588,67,Female,146922,Weekly,102.2686784,Indian,Breakfast,6,Celebration,Dine-in,1,0,22.52849245,2,1,0
1589,65,Female,141793,Monthly,127.4515066,Mexican,Breakfast,5,Celebration,Takeaway,0,0,43.10804194,3,4,0
1590,28,Female,39440,Daily,46.01512789,Mexican,Breakfast,1,Casual,Dine-in,1,1,2.987387249,3,5,1
1591,64,Female,99384,Monthly,131.3014727,Italian,Breakfast,4,Business,Takeaway,0,0,47.70015351,5,3,0
1592,42,Male,107593,Weekly,60.44443664,Mexican,Lunch,7,Business,Dine-in,1,1,35.86462817,2,4,0
1593,32,Male,24011,Rarely,76.10488408,Mexican,Dinner,6,Business,Dine-in,0,1,40.39886747,2,5,0
1594,50,Female,44428,Rarely,187.6458325,Chinese,Lunch,4,Business,Takeaway,0,1,3.682724781,1,2,0
1595,45,Female,96495,Rarely,29.20643397,Chinese,Lunch,5,Business,Dine-in,1,0,10.20307446,5,5,0
1596,33,Male,116304,Rarely,156.6717307,Chinese,Lunch,9,Casual,Dine-in,0,0,17.83659957,3,5,0
1597,28,Male,109177,Rarely,134.7801903,Mexican,Dinner,2,Casual,Dine-in,0,1,8.110755011,4,3,0
